article_id,citation,authors,year,journal,title,doi,source,target
Lang2015,Lang and Stice-Lawrence (2015),"Lang, Mark H.; Stice-Lawrence, Lorien",2015,Journal of Accounting and Economics,Textual analysis and international financial reporting: Large sample evidence,https://doi.org/10.1016/j.jacceco.2015.09.002,Textual disclosure quantity,Analyst following
Lang2015,Lang and Stice-Lawrence (2015),"Lang, Mark H.; Stice-Lawrence, Lorien",2015,Journal of Accounting and Economics,Textual analysis and international financial reporting: Large sample evidence,https://doi.org/10.1016/j.jacceco.2015.09.002,Textual disclosure quantity,Institutional ownership
Lang2015,Lang and Stice-Lawrence (2015),"Lang, Mark H.; Stice-Lawrence, Lorien",2015,Journal of Accounting and Economics,Textual analysis and international financial reporting: Large sample evidence,https://doi.org/10.1016/j.jacceco.2015.09.002,Textual disclosure comparability,Market liquidity
Lang2015,Lang and Stice-Lawrence (2015),"Lang, Mark H.; Stice-Lawrence, Lorien",2015,Journal of Accounting and Economics,Textual analysis and international financial reporting: Large sample evidence,https://doi.org/10.1016/j.jacceco.2015.09.002,Textual disclosure comparability,Analyst following
Lang2015,Lang and Stice-Lawrence (2015),"Lang, Mark H.; Stice-Lawrence, Lorien",2015,Journal of Accounting and Economics,Textual analysis and international financial reporting: Large sample evidence,https://doi.org/10.1016/j.jacceco.2015.09.002,Textual disclosure comparability,Institutional ownership
Lang2015,Lang and Stice-Lawrence (2015),"Lang, Mark H.; Stice-Lawrence, Lorien",2015,Journal of Accounting and Economics,Textual analysis and international financial reporting: Large sample evidence,https://doi.org/10.1016/j.jacceco.2015.09.002,Textual disclosure readability,Market liquidity
Lang2015,Lang and Stice-Lawrence (2015),"Lang, Mark H.; Stice-Lawrence, Lorien",2015,Journal of Accounting and Economics,Textual analysis and international financial reporting: Large sample evidence,https://doi.org/10.1016/j.jacceco.2015.09.002,Textual disclosure readability,Analyst following
Lang2015,Lang and Stice-Lawrence (2015),"Lang, Mark H.; Stice-Lawrence, Lorien",2015,Journal of Accounting and Economics,Textual analysis and international financial reporting: Large sample evidence,https://doi.org/10.1016/j.jacceco.2015.09.002,Textual disclosure readability,Institutional ownership
Lang2015,Lang and Stice-Lawrence (2015),"Lang, Mark H.; Stice-Lawrence, Lorien",2015,Journal of Accounting and Economics,Textual analysis and international financial reporting: Large sample evidence,https://doi.org/10.1016/j.jacceco.2015.09.002,Textual disclosure standardization,Market liquidity
Lang2015,Lang and Stice-Lawrence (2015),"Lang, Mark H.; Stice-Lawrence, Lorien",2015,Journal of Accounting and Economics,Textual analysis and international financial reporting: Large sample evidence,https://doi.org/10.1016/j.jacceco.2015.09.002,Textual disclosure standardization,Analyst following
Lang2015,Lang and Stice-Lawrence (2015),"Lang, Mark H.; Stice-Lawrence, Lorien",2015,Journal of Accounting and Economics,Textual analysis and international financial reporting: Large sample evidence,https://doi.org/10.1016/j.jacceco.2015.09.002,Textual disclosure standardization,Institutional ownership
Lang2015,Lang and Stice-Lawrence (2015),"Lang, Mark H.; Stice-Lawrence, Lorien",2015,Journal of Accounting and Economics,Textual analysis and international financial reporting: Large sample evidence,https://doi.org/10.1016/j.jacceco.2015.09.002,Mandatory IFRS adoption,Textual disclosure quantity
Lang2015,Lang and Stice-Lawrence (2015),"Lang, Mark H.; Stice-Lawrence, Lorien",2015,Journal of Accounting and Economics,Textual analysis and international financial reporting: Large sample evidence,https://doi.org/10.1016/j.jacceco.2015.09.002,Mandatory IFRS adoption,Textual disclosure comparability
Lang2015,Lang and Stice-Lawrence (2015),"Lang, Mark H.; Stice-Lawrence, Lorien",2015,Journal of Accounting and Economics,Textual analysis and international financial reporting: Large sample evidence,https://doi.org/10.1016/j.jacceco.2015.09.002,Mandatory IFRS adoption,Textual disclosure standardization
Lang2015,Lang and Stice-Lawrence (2015),"Lang, Mark H.; Stice-Lawrence, Lorien",2015,Journal of Accounting and Economics,Textual analysis and international financial reporting: Large sample evidence,https://doi.org/10.1016/j.jacceco.2015.09.002,Mandatory IFRS adoption,Textual disclosure readability
Lang2015,Lang and Stice-Lawrence (2015),"Lang, Mark H.; Stice-Lawrence, Lorien",2015,Journal of Accounting and Economics,Textual analysis and international financial reporting: Large sample evidence,https://doi.org/10.1016/j.jacceco.2015.09.002,Mandatory IFRS adoption,Market liquidity
Lang2015,Lang and Stice-Lawrence (2015),"Lang, Mark H.; Stice-Lawrence, Lorien",2015,Journal of Accounting and Economics,Textual analysis and international financial reporting: Large sample evidence,https://doi.org/10.1016/j.jacceco.2015.09.002,Mandatory IFRS adoption,Analyst following
Lang2015,Lang and Stice-Lawrence (2015),"Lang, Mark H.; Stice-Lawrence, Lorien",2015,Journal of Accounting and Economics,Textual analysis and international financial reporting: Large sample evidence,https://doi.org/10.1016/j.jacceco.2015.09.002,Mandatory IFRS adoption,Institutional ownership
Lau2016,Lau et al. (2016),"Lau, Sie Ting; Shrestha, Keshab; Yu, Jing",2016,Contemporary Accounting Research,Corporate Governance and the Information Content of Earnings Announcements: A Cross-Country Analysis,https://doi.org/10.1111/1911-3846.12211,Corporate governance,Earnings announcement informativeness
Lau2016,Lau et al. (2016),"Lau, Sie Ting; Shrestha, Keshab; Yu, Jing",2016,Contemporary Accounting Research,Corporate Governance and the Information Content of Earnings Announcements: A Cross-Country Analysis,https://doi.org/10.1111/1911-3846.12211,Country-level governance,Earnings announcement informativeness
Law2022,Law and Mills (2022),"Law, Kelvin K. F.; Mills, Lillian F.",2022,The Accounting Review,Taxes and Haven Activities: Evidence from Linguistic Cues,https://doi.org/10.2308/tar-2020-0163,Offshore operations in tax havens,Tax avoidance
Lee2014,Lee et al. (2014),"Lee, Edward; Strong, Norman; Zhu, Zhenmei J.",2014,Journal of Accounting Research,"Did regulation fair disclosure, SOX, and Other analyst regulations reduce security mispricing?",https://doi.org/10.1111/1475-679X.12051,Regulation,Security mispricing
Lee2014,Lee et al. (2014),"Lee, Edward; Strong, Norman; Zhu, Zhenmei J.",2014,Journal of Accounting Research,"Did regulation fair disclosure, SOX, and Other analyst regulations reduce security mispricing?",https://doi.org/10.1111/1475-679X.12051,Information uncertainty,Security mispricing
Lee2020,Lee et al. (2020),"Lee, Woo‐Jong; Pittman, Jeffrey A.; Saffar, Walid",2020,Contemporary Accounting Research,Political Uncertainty and Cost Stickiness: Evidence from National Elections around the World,https://doi.org/10.1111/1911-3846.12547,Political uncertainty,Cost stickiness
Lee2020,Lee et al. (2020),"Lee, Woo‐Jong; Pittman, Jeffrey A.; Saffar, Walid",2020,Contemporary Accounting Research,Political Uncertainty and Cost Stickiness: Evidence from National Elections around the World,https://doi.org/10.1111/1911-3846.12547,Political environment,Cost stickiness
Lee2020,Lee et al. (2020),"Lee, Woo‐Jong; Pittman, Jeffrey A.; Saffar, Walid",2020,Contemporary Accounting Research,Political Uncertainty and Cost Stickiness: Evidence from National Elections around the World,https://doi.org/10.1111/1911-3846.12547,Legal regime,Cost stickiness
Lel2019,Lel and Miller (2019),"Lel, Ugur; Miller, Darius P.",2019,Journal of Accounting and Economics,The labor market for directors and externalities in corporate governance: Evidence from the international labor market,https://doi.org/10.1016/j.jacceco.2018.12.001,Directors' shareholder friendliness,Directorial labor market
Lel2019,Lel and Miller (2019),"Lel, Ugur; Miller, Darius P.",2019,Journal of Accounting and Economics,The labor market for directors and externalities in corporate governance: Evidence from the international labor market,https://doi.org/10.1016/j.jacceco.2018.12.001,Investor protection,Directorial labor market
Lewellen2021,Lewellen et al. (2021),"Lewellen, Christina; Mauler, Landon M.; Watson, Luke",2021,Contemporary Accounting Research,Tax Haven Incorporation and the Cost of Capital,https://doi.org/10.1111/1911-3846.12703,Tax havens,Cost of equity
Lewellen2021,Lewellen et al. (2021),"Lewellen, Christina; Mauler, Landon M.; Watson, Luke",2021,Contemporary Accounting Research,Tax Haven Incorporation and the Cost of Capital,https://doi.org/10.1111/1911-3846.12703,Firm tax risk,Cost of equity
Lewellen2021,Lewellen et al. (2021),"Lewellen, Christina; Mauler, Landon M.; Watson, Luke",2021,Contemporary Accounting Research,Tax Haven Incorporation and the Cost of Capital,https://doi.org/10.1111/1911-3846.12703,Firm information risk,Cost of equity
Lewellen2021,Lewellen et al. (2021),"Lewellen, Christina; Mauler, Landon M.; Watson, Luke",2021,Contemporary Accounting Research,Tax Haven Incorporation and the Cost of Capital,https://doi.org/10.1111/1911-3846.12703,Country legal environment,Cost of equity
Li2021,"Li, Siciliano, and Venkatachalam (2021)","Li, Bin; Siciliano, Gianfranco; Venkatachalam, Mohan",2021,Contemporary Accounting Research,Economic Consequences of IFRS Adoption: The Role of Changes in Disclosure Quality,https://doi.org/10.1111/1911-3846.12638,Mandatory IFRS adoption,Disclosure quality
Li2021,"Li, Siciliano, and Venkatachalam (2021)","Li, Bin; Siciliano, Gianfranco; Venkatachalam, Mohan",2021,Contemporary Accounting Research,Economic Consequences of IFRS Adoption: The Role of Changes in Disclosure Quality,https://doi.org/10.1111/1911-3846.12638,Disclosure quality,Market liquidity
Li2021,"Li, Siciliano, and Venkatachalam (2021)","Li, Bin; Siciliano, Gianfranco; Venkatachalam, Mohan",2021,Contemporary Accounting Research,Economic Consequences of IFRS Adoption: The Role of Changes in Disclosure Quality,https://doi.org/10.1111/1911-3846.12638,Disclosure quality,Audit fees
Li2014a,Li et al. (2014),"Li, Ningzhong; Richardson, Scott; Tuna, Irem",2014,Journal of Accounting and Economics,"Macro to micro: Country exposures, firm fundamentals and stock returns",https://doi.org/10.1016/j.jacceco.2014.04.005,Country exposure,Firm fundamentals forecast
Li2014a,Li et al. (2014),"Li, Ningzhong; Richardson, Scott; Tuna, Irem",2014,Journal of Accounting and Economics,"Macro to micro: Country exposures, firm fundamentals and stock returns",https://doi.org/10.1016/j.jacceco.2014.04.005,Country exposure,Stock returns
Li2010,Li (2010),"Li, Siqi",2010,The Accounting Review,Does mandatory adoption of international financial reporting standards in the European Union Reduce the cost of equity capital?,https://doi.org/10.2308/accr.2010.85.2.607,Mandatory IFRS adoption,Cost of equity
Li2014,Li (2014),"Li, Xi",2014,Journal of Accounting and Economics,The Sarbanes-Oxley act and cross-listed foreign private issuers,https://doi.org/10.1016/j.jacceco.2014.05.001,SOX adoption,Stock returns
Li2014,Li (2014),"Li, Xi",2014,Journal of Accounting and Economics,The Sarbanes-Oxley act and cross-listed foreign private issuers,https://doi.org/10.1016/j.jacceco.2014.05.001,SOX adoption,Cross-delisting
Li2016,Li and Yang (2016),"Li, Xi; Yang, Holly I.",2016,The Accounting Review,Mandatory financial reporting and voluntary disclosure: The effect of mandatory IFRS adoption on management forecasts,https://doi.org/10.2308/accr-51296,Mandatory IFRS adoption,Voluntary disclosure
Li2016,Li and Yang (2016),"Li, Xi; Yang, Holly I.",2016,The Accounting Review,Mandatory financial reporting and voluntary disclosure: The effect of mandatory IFRS adoption on management forecasts,https://doi.org/10.2308/accr-51296,Legal regime,Voluntary disclosure
Li2021a,"Li, Ng, and Saffar (2021)","Li, Xiao; Ng, Jeffrey; Saffar, Walid",2021,Contemporary Accounting Research,Financial Reporting and Trade Credit: Evidence from Mandatory IFRS Adoption,https://doi.org/10.1111/1911-3846.12611,Mandatory IFRS adoption,Trade credit
Liao2022,Liao et al. (2022),"Liao, Chih‐Hsien; Tsang, Albert; Wang, Kun Tracy; Zhu, Nathan Zhenghang",2022,Contemporary Accounting Research,Corporate Governance Reforms and Cross‐Listings: International Evidence,https://doi.org/10.1111/1911-3846.12729,Corporate governance reforms,Cross-listing
Liao2022,Liao et al. (2022),"Liao, Chih‐Hsien; Tsang, Albert; Wang, Kun Tracy; Zhu, Nathan Zhenghang",2022,Contemporary Accounting Research,Corporate Governance Reforms and Cross‐Listings: International Evidence,https://doi.org/10.1111/1911-3846.12729,Corporate governance reforms,Cross-listing venue
Liao2022,Liao et al. (2022),"Liao, Chih‐Hsien; Tsang, Albert; Wang, Kun Tracy; Zhu, Nathan Zhenghang",2022,Contemporary Accounting Research,Corporate Governance Reforms and Cross‐Listings: International Evidence,https://doi.org/10.1111/1911-3846.12729,Cross-listing,Institutional ownership
Liao2022,Liao et al. (2022),"Liao, Chih‐Hsien; Tsang, Albert; Wang, Kun Tracy; Zhu, Nathan Zhenghang",2022,Contemporary Accounting Research,Corporate Governance Reforms and Cross‐Listings: International Evidence,https://doi.org/10.1111/1911-3846.12729,Corporate governance reforms,Institutional ownership
Loureiro2015,Loureiro and Taboada (2015),"Loureiro, Gilberto; Taboada, Alvaro G.",2015,Journal of Accounting Research,Do Improvements in the Information Environment Enhance Insiders' Ability to Learn from Outsiders?,https://doi.org/10.1111/1475-679X.12082,Stock price,Capital investment
Loureiro2015,Loureiro and Taboada (2015),"Loureiro, Gilberto; Taboada, Alvaro G.",2015,Journal of Accounting Research,Do Improvements in the Information Environment Enhance Insiders' Ability to Learn from Outsiders?,https://doi.org/10.1111/1475-679X.12082,Mandatory IFRS adoption,Capital investment
Loureiro2015,Loureiro and Taboada (2015),"Loureiro, Gilberto; Taboada, Alvaro G.",2015,Journal of Accounting Research,Do Improvements in the Information Environment Enhance Insiders' Ability to Learn from Outsiders?,https://doi.org/10.1111/1475-679X.12082,Foreign institutional ownership,Capital investment
Loureiro2015,Loureiro and Taboada (2015),"Loureiro, Gilberto; Taboada, Alvaro G.",2015,Journal of Accounting Research,Do Improvements in the Information Environment Enhance Insiders' Ability to Learn from Outsiders?,https://doi.org/10.1111/1475-679X.12082,Mandatory IFRS adoption,Completion of M&A deals
Loureiro2015,Loureiro and Taboada (2015),"Loureiro, Gilberto; Taboada, Alvaro G.",2015,Journal of Accounting Research,Do Improvements in the Information Environment Enhance Insiders' Ability to Learn from Outsiders?,https://doi.org/10.1111/1475-679X.12082,Stock price,Completion of M&A deals
Loureiro2015,Loureiro and Taboada (2015),"Loureiro, Gilberto; Taboada, Alvaro G.",2015,Journal of Accounting Research,Do Improvements in the Information Environment Enhance Insiders' Ability to Learn from Outsiders?,https://doi.org/10.1111/1475-679X.12082,Management learning,Completion of M&A deals
Lundholm2014,Lundholm et al. (2014),"Lundholm, Russell J.; Rogo, Rafael; Zhang, Jenny Li",2014,The Accounting Review,Restoring the tower of babel: How foreign firms communicate with U.S. Investors,https://doi.org/10.2308/accr-50725,Firm listing status,Disclosure readability
Lundholm2014,Lundholm et al. (2014),"Lundholm, Russell J.; Rogo, Rafael; Zhang, Jenny Li",2014,The Accounting Review,Restoring the tower of babel: How foreign firms communicate with U.S. Investors,https://doi.org/10.2308/accr-50725,Firm listing status,Use of numbers in disclosure
Lundholm2014,Lundholm et al. (2014),"Lundholm, Russell J.; Rogo, Rafael; Zhang, Jenny Li",2014,The Accounting Review,Restoring the tower of babel: How foreign firms communicate with U.S. Investors,https://doi.org/10.2308/accr-50725,Geographic distance,Disclosure readability
Lundholm2014,Lundholm et al. (2014),"Lundholm, Russell J.; Rogo, Rafael; Zhang, Jenny Li",2014,The Accounting Review,Restoring the tower of babel: How foreign firms communicate with U.S. Investors,https://doi.org/10.2308/accr-50725,Geographic distance,Use of numbers in disclosure
Lundholm2014,Lundholm et al. (2014),"Lundholm, Russell J.; Rogo, Rafael; Zhang, Jenny Li",2014,The Accounting Review,Restoring the tower of babel: How foreign firms communicate with U.S. Investors,https://doi.org/10.2308/accr-50725,English-speaking country,Disclosure readability
Lundholm2014,Lundholm et al. (2014),"Lundholm, Russell J.; Rogo, Rafael; Zhang, Jenny Li",2014,The Accounting Review,Restoring the tower of babel: How foreign firms communicate with U.S. Investors,https://doi.org/10.2308/accr-50725,English-speaking country,Use of numbers in disclosure
Lundholm2014,Lundholm et al. (2014),"Lundholm, Russell J.; Rogo, Rafael; Zhang, Jenny Li",2014,The Accounting Review,Restoring the tower of babel: How foreign firms communicate with U.S. Investors,https://doi.org/10.2308/accr-50725,Accounting distance,Disclosure readability
Lundholm2014,Lundholm et al. (2014),"Lundholm, Russell J.; Rogo, Rafael; Zhang, Jenny Li",2014,The Accounting Review,Restoring the tower of babel: How foreign firms communicate with U.S. Investors,https://doi.org/10.2308/accr-50725,Accounting distance,Use of numbers in disclosure
Lundholm2014,Lundholm et al. (2014),"Lundholm, Russell J.; Rogo, Rafael; Zhang, Jenny Li",2014,The Accounting Review,Restoring the tower of babel: How foreign firms communicate with U.S. Investors,https://doi.org/10.2308/accr-50725,Investor protection distance,Disclosure readability
Lundholm2014,Lundholm et al. (2014),"Lundholm, Russell J.; Rogo, Rafael; Zhang, Jenny Li",2014,The Accounting Review,Restoring the tower of babel: How foreign firms communicate with U.S. Investors,https://doi.org/10.2308/accr-50725,Investor protection distance,Use of numbers in disclosure
Lundholm2014,Lundholm et al. (2014),"Lundholm, Russell J.; Rogo, Rafael; Zhang, Jenny Li",2014,The Accounting Review,Restoring the tower of babel: How foreign firms communicate with U.S. Investors,https://doi.org/10.2308/accr-50725,Disclosure readability,Foreign institutional ownership
Lundholm2014,Lundholm et al. (2014),"Lundholm, Russell J.; Rogo, Rafael; Zhang, Jenny Li",2014,The Accounting Review,Restoring the tower of babel: How foreign firms communicate with U.S. Investors,https://doi.org/10.2308/accr-50725,Use of numbers in disclosure,Foreign institutional ownership
Muller2015,"M\""uller et al. (2015)","M\""uller, Maximilian A; Riedl, Edward J.; Sellhorn, Thorsten",2015,The Accounting Review,Recognition versus Disclosure of Fair Values,https://doi.org/10.2307/26550617,Fair value reporting,Value relevance
Muller2015,"M\""uller et al. (2015)","M\""uller, Maximilian A; Riedl, Edward J.; Sellhorn, Thorsten",2015,The Accounting Review,Recognition versus Disclosure of Fair Values,https://doi.org/10.2307/26550617,Reliability of fair value measures,Value relevance
Muller2015,"M\""uller et al. (2015)","M\""uller, Maximilian A; Riedl, Edward J.; Sellhorn, Thorsten",2015,The Accounting Review,Recognition versus Disclosure of Fair Values,https://doi.org/10.2307/26550617,Investor information cost,Value relevance
Maffett2012,Maffett (2012),"Maffett, Mark",2012,Journal of Accounting and Economics,Financial reporting opacity and informed trading by international institutional investors,https://doi.org/10.1016/j.jacceco.2012.09.002,Financial reporting opacity,Institutional informed trading
Maffett2022,Maffett et al. (2022),"Maffett, Mark; Nakhmurina, Anya; Skinner, Douglas J.",2022,Journal of Accounting and Economics,Importing activists: Determinants and consequences of increased cross-border shareholder activism,https://doi.org/10.1016/j.jacceco.2022.101538,Shareholder-empowering governance regulations,Shareholder activism
Maffett2022,Maffett et al. (2022),"Maffett, Mark; Nakhmurina, Anya; Skinner, Douglas J.",2022,Journal of Accounting and Economics,Importing activists: Determinants and consequences of increased cross-border shareholder activism,https://doi.org/10.1016/j.jacceco.2022.101538,Shareholder-empowering governance regulations,Corporate outcomes
Markle2016,Markle (2016),"Markle, Kevin S.",2016,Contemporary Accounting Research,A Comparison of the Tax-Motivated Income Shifting of Multinationals in Territorial and Worldwide Countries,https://doi.org/10.1111/1911-3846.12148,Tax regime,Income shifting
Markle2016,Markle (2016),"Markle, Kevin S.",2016,Contemporary Accounting Research,A Comparison of the Tax-Motivated Income Shifting of Multinationals in Territorial and Worldwide Countries,https://doi.org/10.1111/1911-3846.12148,Foreign reinvestment,Income shifting
Markle2020,Markle et al. (2020),"Markle, Kevin S.; Mills, Lillian F.; Williams, Braden M.",2020,The Accounting Review,Implicit corporate taxes and income shifting,https://doi.org/10.2308/ACCR-52526,Country-level tax,Profitability
Markle2020,Markle et al. (2020),"Markle, Kevin S.; Mills, Lillian F.; Williams, Braden M.",2020,The Accounting Review,Implicit corporate taxes and income shifting,https://doi.org/10.2308/ACCR-52526,Innovation,Profitability
Markle2020,Markle et al. (2020),"Markle, Kevin S.; Mills, Lillian F.; Williams, Braden M.",2020,The Accounting Review,Implicit corporate taxes and income shifting,https://doi.org/10.2308/ACCR-52526,Open borders,Profitability
Maso2020,Maso et al. (2020),"Maso, Lorenzo Dal; Lobo, Gerald J.; Mazzi, Francesco; Paugam, Luc",2020,Contemporary Accounting Research,Implications of the Joint Provision of CSR Assurance and Financial Audit for Auditors' Assessment of Going‐Concern Risk,https://doi.org/10.1111/1911-3846.12560,Joint provision of CSR and financial assurance service,Auditors' CSR risk assessment
Mescall2018,Mescall and Klassen (2018),"Mescall, Devan; Klassen, Kenneth J.",2018,Contemporary Accounting Research,How Does Transfer Pricing Risk Affect Premiums in Cross-Border Mergers and Acquisitions?,https://doi.org/10.1111/1911-3846.12397,Transfer pricing risk,Cross-border M&A premium
Mescall2018,Mescall and Klassen (2018),"Mescall, Devan; Klassen, Kenneth J.",2018,Contemporary Accounting Research,How Does Transfer Pricing Risk Affect Premiums in Cross-Border Mergers and Acquisitions?,https://doi.org/10.1111/1911-3846.12397,Expected transfer pricing tax benefit,Cross-border M&A premium
Michas2011,Michas (2011),"Michas, Paul N.",2011,The Accounting Review,The importance of audit profession development in emerging market countries,https://doi.org/10.2308/accr-10097,Audit profession development,Audit quality
Michas2011,Michas (2011),"Michas, Paul N.",2011,The Accounting Review,The importance of audit profession development in emerging market countries,https://doi.org/10.2308/accr-10097,Audit profession development,Auditor choice
Na2022,Na and Yan (2022),"Na, Ke; Yan, Wenjia",2022,Review of Accounting Studies,Languages and corporate tax avoidance,https://doi.org/10.1007/s11142-021-09596-7,Future-time reference language,Tax avoidance
Naughton2018,Naughton et al. (2018),"Naughton, James P.; Rogo, Rafael; Sunder, Jayanthi; Zhang, Ray",2018,Review of Accounting Studies,SEC monitoring of foreign firms' disclosures in the presence of foreign regulators,https://doi.org/10.1007/s11142-018-9467-x,Foreign enforcement regime,SEC monitoring
Naughton2018,Naughton et al. (2018),"Naughton, James P.; Rogo, Rafael; Sunder, Jayanthi; Zhang, Ray",2018,Review of Accounting Studies,SEC monitoring of foreign firms' disclosures in the presence of foreign regulators,https://doi.org/10.1007/s11142-018-9467-x,U.S. investor exposure,SEC monitoring
Neel2017,Neel (2017),"Neel, Michael",2017,Contemporary Accounting Research,Accounting Comparability and Economic Outcomes of Mandatory IFRS Adoption,https://doi.org/10.1111/1911-3846.12229,Mandatory IFRS adoption,Valuation
Neel2017,Neel (2017),"Neel, Michael",2017,Contemporary Accounting Research,Accounting Comparability and Economic Outcomes of Mandatory IFRS Adoption,https://doi.org/10.1111/1911-3846.12229,Mandatory IFRS adoption,Market liquidity
Neel2017,Neel (2017),"Neel, Michael",2017,Contemporary Accounting Research,Accounting Comparability and Economic Outcomes of Mandatory IFRS Adoption,https://doi.org/10.1111/1911-3846.12229,Mandatory IFRS adoption,Analyst forecast accuracy
Neel2017,Neel (2017),"Neel, Michael",2017,Contemporary Accounting Research,Accounting Comparability and Economic Outcomes of Mandatory IFRS Adoption,https://doi.org/10.1111/1911-3846.12229,Mandatory IFRS adoption,Analyst forecast dispersion
Neel2017,Neel (2017),"Neel, Michael",2017,Contemporary Accounting Research,Accounting Comparability and Economic Outcomes of Mandatory IFRS Adoption,https://doi.org/10.1111/1911-3846.12229,Financial reporting comparability,Valuation
Neel2017,Neel (2017),"Neel, Michael",2017,Contemporary Accounting Research,Accounting Comparability and Economic Outcomes of Mandatory IFRS Adoption,https://doi.org/10.1111/1911-3846.12229,Financial reporting comparability,Market liquidity
Neel2017,Neel (2017),"Neel, Michael",2017,Contemporary Accounting Research,Accounting Comparability and Economic Outcomes of Mandatory IFRS Adoption,https://doi.org/10.1111/1911-3846.12229,Financial reporting comparability,Analyst forecast accuracy
Neel2017,Neel (2017),"Neel, Michael",2017,Contemporary Accounting Research,Accounting Comparability and Economic Outcomes of Mandatory IFRS Adoption,https://doi.org/10.1111/1911-3846.12229,Financial reporting comparability,Analyst forecast dispersion
Neel2017,Neel (2017),"Neel, Michael",2017,Contemporary Accounting Research,Accounting Comparability and Economic Outcomes of Mandatory IFRS Adoption,https://doi.org/10.1111/1911-3846.12229,Financial reporting quality,Valuation
Neel2017,Neel (2017),"Neel, Michael",2017,Contemporary Accounting Research,Accounting Comparability and Economic Outcomes of Mandatory IFRS Adoption,https://doi.org/10.1111/1911-3846.12229,Financial reporting quality,Market liquidity
Neel2017,Neel (2017),"Neel, Michael",2017,Contemporary Accounting Research,Accounting Comparability and Economic Outcomes of Mandatory IFRS Adoption,https://doi.org/10.1111/1911-3846.12229,Financial reporting quality,Analyst forecast accuracy
Neel2017,Neel (2017),"Neel, Michael",2017,Contemporary Accounting Research,Accounting Comparability and Economic Outcomes of Mandatory IFRS Adoption,https://doi.org/10.1111/1911-3846.12229,Financial reporting quality,Analyst forecast dispersion
Overesch2021,Overesch and Wolff (2021),"Overesch, Michael; Wolff, Hubertus",2021,Contemporary Accounting Research,Financial Transparency to the Rescue: Effects of Public Country‐by‐Country Reporting in the European Union Banking Sector on Tax Avoidance,https://doi.org/10.1111/1911-3846.12669,Financial transparency,Tax avoidance
Ozkan2012,Ozkan et al. (2012),"Ozkan, Neslihan; Singer, Zvi; You, Haifeng",2012,Journal of Accounting Research,Mandatory IFRS Adoption and the Contractual Usefulness of Accounting Information in Executive Compensation,https://doi.org/10.1111/j.1475-679X.2012.00453.x,Mandatory IFRS adoption,Executive compensation
Ozkan2012,Ozkan et al. (2012),"Ozkan, Neslihan; Singer, Zvi; You, Haifeng",2012,Journal of Accounting Research,Mandatory IFRS Adoption and the Contractual Usefulness of Accounting Information in Executive Compensation,https://doi.org/10.1111/j.1475-679X.2012.00453.x,Accounting standards differences,Executive compensation
Ozkan2012,Ozkan et al. (2012),"Ozkan, Neslihan; Singer, Zvi; You, Haifeng",2012,Journal of Accounting Research,Mandatory IFRS Adoption and the Contractual Usefulness of Accounting Information in Executive Compensation,https://doi.org/10.1111/j.1475-679X.2012.00453.x,Foreign operations,Executive compensation
Ozkan2012,Ozkan et al. (2012),"Ozkan, Neslihan; Singer, Zvi; You, Haifeng",2012,Journal of Accounting Research,Mandatory IFRS Adoption and the Contractual Usefulness of Accounting Information in Executive Compensation,https://doi.org/10.1111/j.1475-679X.2012.00453.x,Domestic peers,Executive compensation
Peek2010,Peek et al. (2010),"Peek, Erik; Cuijpers, Rick; Buijink, Willem",2010,Contemporary Accounting Research,Creditors' and Shareholders' Reporting Demands in Public Versus Private Firms: Evidence from Europe,https://doi.org/10.1111/j.1911-3846.2010.01010_2.x,Firm listing status,Asymmetric timeliness
Peek2010,Peek et al. (2010),"Peek, Erik; Cuijpers, Rick; Buijink, Willem",2010,Contemporary Accounting Research,Creditors' and Shareholders' Reporting Demands in Public Versus Private Firms: Evidence from Europe,https://doi.org/10.1111/j.1911-3846.2010.01010_2.x,Creditor protection,Asymmetric timeliness
Peek2010,Peek et al. (2010),"Peek, Erik; Cuijpers, Rick; Buijink, Willem",2010,Contemporary Accounting Research,Creditors' and Shareholders' Reporting Demands in Public Versus Private Firms: Evidence from Europe,https://doi.org/10.1111/j.1911-3846.2010.01010_2.x,Investor protection,Asymmetric timeliness
Pincus2007,Pincus et al. (2007),"Pincus, Morton; Rajgopal, Shivaram; Venkatachalam, Mohan",2007,The Accounting Review,The Accrual Anomaly: International Evidence,,Accruals persistence,Stock price
Pownall2018,Pownall and Wieczynska (2018),"Pownall, Grace; Wieczynska, Maria",2018,Contemporary Accounting Research,"Deviations from the Mandatory Adoption of IFRS in the European Union: Implementation, Enforcement, Incentives, and Compliance",https://doi.org/10.1111/1911-3846.12415,Implementation issues,IFRS non-adoption
Pownall2018,Pownall and Wieczynska (2018),"Pownall, Grace; Wieczynska, Maria",2018,Contemporary Accounting Research,"Deviations from the Mandatory Adoption of IFRS in the European Union: Implementation, Enforcement, Incentives, and Compliance",https://doi.org/10.1111/1911-3846.12415,Country enforcement,IFRS non-adoption
Pownall2018,Pownall and Wieczynska (2018),"Pownall, Grace; Wieczynska, Maria",2018,Contemporary Accounting Research,"Deviations from the Mandatory Adoption of IFRS in the European Union: Implementation, Enforcement, Incentives, and Compliance",https://doi.org/10.1111/1911-3846.12415,Reporting incentives,IFRS non-adoption
